Nro Reg,Troquel,Producto,Presentacion,Accion Terapeutica,Monodroga,Vademecum
27019,4785201,HIDROGEL,OV.X 6,HUMECTANTE VAGINAL,POLICARBOFILO ACIDO,CUBIERTOS
21693,3894543,R.I.C.CALCIO,PVO.X 100G(SOB.X 20X 5G),TRAT.HIPERPOTASEMIA,POLIESTIREN SULFONATO CALCICO,CUBIERTOS
15747,3894541,R.I.C.CALCIO,PVO.X 400 G,TRAT.HIPERPOTASEMIA,POLIESTIREN SULFONATO CALCICO,CUBIERTOS CON AUTORIZACION PREVIA
43808,5862971,OSMOLAGRIMAS,FCO.GOTERO X 15 ML,LUBRICANTE OCULAR,POLIETILENGLICOL+PROPILENGLICOL,CUBIERTOS
35520,5286662,SYSTANE,DROP TAINER FCO.X 15 ML,LUBRICANTE OCULAR,POLIETILENGLICOL+PROPILENGLICOL,CUBIERTOS
47668,6139841,SYSTANE GEL EN GOTAS,GEL OFT.EN GOTAS X 10 ML,LUBRICANTE OCULAR,POLIETILENGLICOL+PROPILENGLICOL,CUBIERTOS
44216,5557712,SYSTANE ULTRA,SOL.OFT.ESTERIL X 10 ML,LUBRICANTE OCULAR,POLIETILENGLICOL+PROPILENGLICOL,CUBIERTOS
4622,9904622,POLIMEROSA,LATA X 400 G,SUPLEMENTO NUTRICIONAL,POLIMEROS DE DEXTROSA,CUBIERTOS CON AUTORIZACION PREVIA
34966,9934966,IRIX BIOTIC,COLIRIO X 5 ML,ANTIBIOTICO DESCONGEST.,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
21658,742112,OTOSPORIN,GTS.OTICAS X 10 ML,ANTIBIOTICO ANTIINFL.,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
21659,2152792,OTOSPORIN L,GTS.OTICAS X 10 ML,ANTIBIOTICO ANTIINFL.,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
29042,4670021,POENBIOPTAL NF,COLIRIO X 5 ML,ANTIBIOTICO DESCONGEST.,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
15858,3960031,POLYGYNAX,CAPS.VAGINALES X 6,ANTIBIOTICO VAGINAL,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
13020,3680021,SINCERUM BIOTIC L,GTS.X 5 ML,ANTIBIOTICO ANTIINFL.ANEST.,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
48553,3680022,SINCERUM BIOTIC L,GTS.X 8 ML,ANTIBIOTICO ANTIINFL.ANEST.,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
22316,4456282,VAGICURAL PLUS,OV.X 12,ANTIBIOTICO VAGINAL,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
22315,4456281,VAGICURAL PLUS,OV.X 6,ANTIBIOTICO VAGINAL,POLIMIXINA B+NEOMICINA+ASOC.,CUBIERTOS
51058,6118000,POLIMIXINA B RICHET,SOL.INY.F.A.X 1,ANTIBIOTICO,'POLIMIXINA,SULFATO',CUBIERTOS
46650,5974682,MENACTRA,VIAL MONODS.X 1,VAC.ANTIMENINGOCOCCICA CONJUGADA,POLISAC.MENINGOCOC.A-C-Y-W135,CUBIERTOS CON AUTORIZACION PREVIA
11415,3542091,PNEUMO 23,JGA.PRELL.X 0.5 ML,VACUNA ANTINEUMOCOCCICA,POLISACARIDOS DE NEUMOCOCOS,CUBIERTOS CON AUTORIZACION PREVIA
23169,4497371,PNEUMOVAX 23,VIAL MONODOSIS X 0.5 ML,VACUNA ANTINEUMOCOCCICA,POLISACARIDOS DE NEUMOCOCOS,CUBIERTOS CON AUTORIZACION PREVIA
45115,5933551,PREVENAR 13,JGA.PRELL.X 1 X 0.5 ML,VACUNA ANTINEUMOCOCCICA,POLISACARIDOS DE S.PNEUMONIAE,CUBIERTOS
48126,6095421,LUSIC,SOL.OFTALM.X 10 ML,LUBRICANTE OCULAR,POLISORBATO 80+GLICERINA,CUBIERTOS
20573,4275191,HYPOTEARS PLUS,GTS.OFT.X 10 ML,LUBRICANTE OCULAR,POLIVIDONA,CUBIERTOS
1905,2418362,AEROVAC G,AER.X 8 ML,VACUNA,POOL BACTERIANO,CUBIERTOS
20874,2287013,INMUNORAL-L PLUS,FCO.GOTERO X 12 ML,INMUNOTERAPIA ORAL,POOL BACTERIANO,CUBIERTOS
49270,1545921,VACUNA ANTIPIOGENA BIOL,INY.A.X 2 X 1 ML,VACUNA,POOL BACTERIANO,CUBIERTOS CON AUTORIZACION PREVIA
2009,190511,VACUNA LIOFILIZADA CASASCO,BRONCOPULM.A.SER.X 5,VACUNA,POOL BACTERIANO,CUBIERTOS
2005,189121,VACUNA LIOFILIZADA CASASCO,BRONCOPULM.F.A.X 10 ML,VACUNA,POOL BACTERIANO,CUBIERTOS
2006,189381,VACUNA LIOFILIZADA CASASCO,PIODERMITIS F.A.X 10 ML,VACUNA,POOL BACTERIANO,CUBIERTOS
10932,2577341,VACUNA ORAL CASASCO,COMP.X 20,INMUNOTERAPIA ORAL,POOL BACTERIANO,CUBIERTOS
43969,189962,VACUNA ORAL CASASCO,FCO.GOTERO X 30 ML,INMUNOTERAPIA ORAL,POOL BACTERIANO,CUBIERTOS
2002,2021352,VACUNACE,SOB.X 20,INMUNOTERAPIA ORAL,POOL BACTERIANO,CUBIERTOS
45249,2021353,VACUNACE,SOB.X 30,INMUNOTERAPIA ORAL,POOL BACTERIANO,CUBIERTOS
46165,9946165,CUROSURF 120,F.A.X 1.5 ML,SURFACTANTE PULMONAR,PORACTANT ALFA,CUBIERTOS CON AUTORIZACION PREVIA
46166,9946166,CUROSURF 240,F.A.X 3 ML,SURFACTANTE PULMONAR,PORACTANT ALFA,CUBIERTOS CON AUTORIZACION PREVIA
46699,5727711,PHOTOFRIN,75 MG FCO.A.X 1,ANTINEOPLASICO,PORFIMERO SODICO,CUBIERTOS CON AUTORIZACION PREVIA
44633,5893681,NOXAFIL,40MG/ML SUSP.ORAL X105ML,ANTIMICOTICO USO SISTEMICO,POSACONAZOL,CUBIERTOS CON AUTORIZACION PREVIA
49187,6154551,UROKIT,COMP.LIB.PROL.X 30,TRAT.LITIASIS RENAL,'POTASIO,CITRATO',CUBIERTOS
49188,6154552,UROKIT,COMP.LIB.PROL.X 60,TRAT.LITIASIS RENAL,'POTASIO,CITRATO',CUBIERTOS
10539,3115801,UROKIT,SOB.X 20,TRAT.LITIASIS RENAL,'POTASIO,CITRATO',CUBIERTOS
10540,3115803,UROKIT,SOB.X 60,TRAT.LITIASIS RENAL,'POTASIO,CITRATO',CUBIERTOS
13891,4218501,CLORURO DE POTASIO,15 MEQ INY.X 1,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS
19534,9919534,CLORURO DE POTASIO,15 MEQ X 100 X 5 ML,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS CON AUTORIZACION PREVIA
13892,216221,CLORURO DE POTASIO,20 MEQ INY.X 1,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS
19535,9919535,CLORURO DE POTASIO,20 MEQ X 100 X 5 ML,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS CON AUTORIZACION PREVIA
21067,9921067,CLORURO DE POTASIO DRAWER,15 MEQ INY.A.X 100 X 5ML,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS CON AUTORIZACION PREVIA
36516,9936516,CLORURO DE POTASIO NORTHIA,15 MEQ X 100 X 5 ML,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS CON AUTORIZACION PREVIA
47540,2775423,CONTROL K,CAPS.X 30,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS
47541,2775424,CONTROL K,CAPS.X 60,REPOSICION DE POTASIO,'POTASIO,CLORURO',CUBIERTOS
21617,9921617,ORAKIT 15,A.X 100 X 5 ML,NORMALIZADOR DE LA POTASEMIA,'POTASIO,CLORURO',CUBIERTOS CON AUTORIZACION PREVIA
34777,5234271,GLUCO-K,ELIXIR X 150 ML,REPOSICION DE POTASIO,'POTASIO,GLUCONATO',CUBIERTOS
5781,100751,KAON,ELIXIR X 150 ML,REPOSICION DE POTASIO,'POTASIO,GLUCONATO',CUBIERTOS
5782,100753,KAON,ELIXIR X 500 ML,REPOSICION DE POTASIO,'POTASIO,GLUCONATO',CUBIERTOS
5783,103061,KAON,PVO.SOB.X 30,REPOSICION DE POTASIO,'POTASIO,GLUCONATO',CUBIERTOS
41329,9941329,POTAMKIM,ELIXIR X 150 ML,REPOSICION DE POTASIO,'POTASIO,GLUCONATO',CUBIERTOS
7047,906711,CONTRATHION,CAJA FCOS.X 5,ANTIDOTO ORGANOFOSFORADOS,PRALIDOXIMA,CUBIERTOS CON AUTORIZACION PREVIA
35203,5302843,MAXTENK,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
35204,5302973,MAXTENK,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
44951,5681551,NEUROSOMAT 0.25 MG,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
44952,5681553,NEUROSOMAT 0.25 MG,0.25 MG COMP.X 90,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
44953,5681681,NEUROSOMAT 1 MG,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
44954,5681683,NEUROSOMAT 1 MG,1 MG COMP.X 90,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
36673,5387551,NIXOL,0.125 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
36674,5387681,NIXOL,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
36675,5387711,NIXOL,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
43970,5811682,NOXOPRAN,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
43971,5811683,NOXOPRAN,0.25 MG COMP.X 60,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
43972,5811712,NOXOPRAN,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
43973,5811713,NOXOPRAN,1 MG COMP.X 60,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
41432,5645683,NULIPAR,0.25 MG COMP.RAN.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
47914,5645843,NULIPAR,0.5 MG COMP.RAN.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
41433,5645713,NULIPAR,1 MG COMP.RAN.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
41434,5645716,NULIPAR,1 MG COMP.RAN.X 60,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
49023,6181551,NULIPAR LP,0.375MG COMP.LIB.PROLX10,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
49024,6181683,NULIPAR LP,0.75MG COMP.LIB.PROL.X30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
49025,6181713,NULIPAR LP,1.5 MG COMP.LIB.PROL.X30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
49026,6181843,NULIPAR LP,3 MG COMP.LIB.PROL.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
34492,5185139,PARFENO,0.25 MG COMP.X 100,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
34491,5185133,PARFENO,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
34494,5185349,PARFENO,1 MG COMP.X 100,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
34493,5185343,PARFENO,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
42417,5754711,PARMITAL,0.125 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
42418,5754841,PARMITAL,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
42419,5754971,PARMITAL,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
35876,5335001,PORTIV,0.125 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
35878,5335132,PORTIV,0.250 MG COMP.X 100,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
35877,5335131,PORTIV,0.250 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
35880,5335262,PORTIV,1 MG COMP.X 100,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
35879,5335261,PORTIV,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
48599,6208002,PRAMIXAR,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
48600,6208001,PRAMIXAR,0.25 MG COMP.X 60,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
48601,6208132,PRAMIXAR,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
48602,6208131,PRAMIXAR,1 MG COMP.X 60,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
42510,5674133,PROATS 0.25,0.25 MG COMP.RAN.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
42511,5674263,PROATS 1,1 MG COMP.RAN.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
22599,4471952,SIFROL,0.250 MG COMP.X 100,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
22598,4471951,SIFROL,0.250 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
22601,4472442,SIFROL,1 MG COMP.X 100,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
22600,4472441,SIFROL,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
45177,5955131,SIFROL ER,0.375MG COMP.LIB.PROLX10,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
45178,5955261,SIFROL ER,0.75MG COMP.LIB.PROL.X30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
45179,5955391,SIFROL ER,1.5MG COMP.LIB.PROL.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
45180,5955451,SIFROL ER,3 MG COMP.LIB.PROL.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS CON AUTORIZACION PREVIA
39706,4754011,TREMINEL,0.125 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
39707,4754191,TREMINEL,0.25 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
39708,4754351,TREMINEL,1 MG COMP.X 30,ANTIPARKINSONIANO,PRAMIPEXOL,CUBIERTOS
17707,2999421,ANUSOL A,UNG.X 10 G,ANTIHEMORROIDAL,'PRAMOXINA+ZINC,OXIDO+ASOC.',CUBIERTOS
45228,2608942,DASTONIL 5000,INY.F.A.X 4 X 5 ML,BIOENERGIZANTE,PRASTERONA+PROCAINA+ASOC.,CUBIERTOS
45642,5965551,CORILUM,10 MG COMP.REC.X 30,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
45641,5965421,CORILUM,5 MG COMP.REC.X 30,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
44380,5885841,EFFIENT,10 MG COMP.X 14,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
44379,5885711,EFFIENT,5 MG COMP.X 14,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
48863,6088001,FLUIDIN,10 MG COMP.X 28,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
48862,6087971,FLUIDIN,5 MG COMP.X 28,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
44448,5888551,NEFAGREL,10 MG COMP.X 15,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
44449,5888552,NEFAGREL,10 MG COMP.X 30,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
44344,5898262,PROCARDIA,10 MG COMP.X 15,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
44345,5898264,PROCARDIA,10 MG COMP.X 30,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
44343,5898134,PROCARDIA,5 MG COMP.X 30,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
45311,5907262,TROCAL,10 MG COMP.X 15,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
45310,5907264,TROCAL,10 MG COMP.X 30,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
45312,5907134,TROCAL,5 MG COMP.X 30,ANTIAGREGANTE PLAQUETARIO,PRASUGREL,CUBIERTOS
16927,3985701,PRAZITRAL,600 MG COMP.X 4,ANTIHELMINTICO,PRAZIQUANTEL,CUBIERTOS
4491,2754893,TISSUCOL KIT,ENV.X 1 ML,ADHESIVO HEMOSTATICO,PRECURSORES FIBRINA HUMANA,CUBIERTOS CON AUTORIZACION PREVIA
4492,2754974,TISSUCOL KIT,ENV.X 2 ML,ADHESIVO HEMOSTATICO,PRECURSORES FIBRINA HUMANA,CUBIERTOS CON AUTORIZACION PREVIA
4493,2755045,TISSUCOL KIT,ENV.X 5 ML,ADHESIVO HEMOSTATICO,PRECURSORES FIBRINA HUMANA,CUBIERTOS CON AUTORIZACION PREVIA
47663,5693261,MEDOME,SOL.OFT.X 5 ML,CORTICOSTEROIDE OFTALMICO,PREDNISOLONA,CUBIERTOS
50009,6053712,FENIPRED ACETATO,FCO.GOTERO X 10 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA ACETATO+FENILEFRINA,CUBIERTOS
46734,605371,FENIPRED ACETATO,FCO.GOTERO X 5 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA ACETATO+FENILEFRINA,CUBIERTOS
37851,5478391,PROCTO VENART,PDA.X 10 G,ANTIHEMORROIDAL,PREDNISOLONA+ASOC.,CUBIERTOS
45254,5478392,PROCTO VENART,PDA.X 30 G,ANTIHEMORROIDAL,PREDNISOLONA+ASOC.,CUBIERTOS
8313,985841,SCHERIPROCT,PDA.X 10 G+APLICADOR,ANTIHEMORROIDAL,PREDNISOLONA+ASOC.,CUBIERTOS
14011,985842,SCHERIPROCT,PDA.X 30 G+APLICADOR,ANTIHEMORROIDAL,PREDNISOLONA+ASOC.,CUBIERTOS
8314,989562,SCHERIPROCT,SUP.X 12,ANTIHEMORROIDAL,PREDNISOLONA+ASOC.,CUBIERTOS
2029,195482,ESODAR,SUSP.EST.X 10 ML,ANTIBIOTICO ANTIINFL.,PREDNISOLONA+CLORAMFENICOL,CUBIERTOS
36802,5344841,DELTAR,SUSP.OFT.X 10 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA+FENILEFRINA,CUBIERTOS
36638,5361422,EFECORYL FORTE,SUSP.OFT.X 10 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA+FENILEFRINA,CUBIERTOS
34207,520873,FENIPRED,SOL.OFT.PREP.EXTEMP.X5ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA+FENILEFRINA,CUBIERTOS
42315,558868,OFTALDROP,SUSP.OFT.X 10 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA+FENILEFRINA,CUBIERTOS
246,2203692,PREDNEFRIN,SUSP.OFT.X 10 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA+FENILEFRINA,CUBIERTOS
245,2203512,PREDNEFRIN FORTE,SUSP.OFT.X 10 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA+FENILEFRINA,CUBIERTOS
28647,455891,PREDNIFARMA,COL.SOL.EXT.X 5 ML,ANTIINFLAM.DESCONGESTIVO,PREDNISOLONA+FENILEFRINA,CUBIERTOS
11234,510372,METICORTEN,5 MG COMP.X 20,CORTICOSTEROIDE,PREDNISONA,CUBIERTOS
38112,5488553,METILPRES,20 MG COMP.RAN.X 20,CORTICOSTEROIDE,PREDNISONA,CUBIERTOS
36835,5409973,METILPRES,5 MG COMP.RAN.X 30,CORTICOSTEROIDE,PREDNISONA,CUBIERTOS
36836,5409975,METILPRES,5 MG COMP.RAN.X 60,CORTICOSTEROIDE,PREDNISONA,CUBIERTOS
40714,5410002,METILPRES 50,50MG COMP.REC.TRIRR.X 20,CORTICOSTEROIDE,PREDNISONA,CUBIERTOS
42934,5805131,AXUAL,150 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
47766,6128391,AXUAL,25 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
42935,580526,AXUAL,300 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS CON AUTORIZACION PREVIA
50576,6301551,AXUAL,50 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
42932,5805001,AXUAL,75 MG CAPS.X 15,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
42933,5805002,AXUAL,75 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51185,5805003,AXUAL,75 MG CAPS.X 60,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
50577,6283711,AXUAL,75 MG DIVIDS.X 15,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
40618,5672003,BALFIBRO,150 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
40619,5672133,BALFIBRO,300 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS CON AUTORIZACION PREVIA
40616,5671971,BALFIBRO,75 MG CAPS.X 14,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
40617,5671973,BALFIBRO,75 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
45314,5949263,CLASICA,150 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
48805,6217683,CLASICA,25 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
45315,5949133,CLASICA,300 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS CON AUTORIZACION PREVIA
45313,5949003,CLASICA,75 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
46792,5648004,DOLGENAL,150 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51042,6253004,DOLGENAL,25 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
46790,5647972,DOLGENAL,75 MG CAPS.X 15,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
46791,5647974,DOLGENAL,75 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51149,6218711,DOLONEUTIN,150 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51145,6218391,DOLONEUTIN,25 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51150,6218971,DOLONEUTIN,300 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51146,6218421,DOLONEUTIN,50 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51147,6218551,DOLONEUTIN,75 MG CAPS.X 15,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
51148,6218552,DOLONEUTIN,75 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
41699,5719134,GAVIN,150 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
49699,6259392,GAVIN,20MG/ML SOL.ORAL X 240ML,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
46190,5997684,GAVIN,25 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
41700,5719264,GAVIN,300 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS CON AUTORIZACION PREVIA
48389,5753004,GAVIN,50 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
41697,5753133,GAVIN,75 MG CAPS.X 14,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
41698,5753134,GAVIN,75 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
48390,6165136,GAVIN 75 BIRRANURADO,75 MG COMP.BIRRAN.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
47875,6158551,KABIAN 100 MULTIDOSIS,100 MG COMP.TRIRRAN.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
44933,5908421,KABIAN 150,150 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
44932,5908391,KABIAN 75,75 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
44331,5778002,LINPREL 150,150 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
46714,6085132,LINPREL 25,25 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
44332,5778972,LINPREL 300,300 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS CON AUTORIZACION PREVIA
44329,5777971,LINPREL 75,75 MG CAPS.X 14,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
44330,5777972,LINPREL 75,75 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
49510,6230261,LINPREL MULTIDOSIS,75 MG COMP.BIRRANUR.X 15,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
49511,6230263,LINPREL MULTIDOSIS,75 MG COMP.BIRRANUR.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
48828,6176131,LUNEL,150 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
48825,6175971,LUNEL,25 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
48826,6176001,LUNEL,75 MG CAPS.X 15,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
48827,6176002,LUNEL,75 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
37202,5384132,LYRICA,150 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
50362,5384133,LYRICA,150 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
46499,5383711,LYRICA,25 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
50356,5383714,LYRICA,25 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
48284,5383713,LYRICA,25 MG CAPS.X 56,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
50357,5383715,LYRICA,25 MG CAPS.X 60,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
37203,5384422,LYRICA,300 MG CAPS.X 28,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS CON AUTORIZACION PREVIA
50363,5384423,LYRICA,300 MG CAPS.X 30,ANTIEPILEPTICO,PREGABALINA,CUBIERTOS
